min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
0.01,0.035,0.025,0.02,0.020566666666666664,0.0035148099363818937,-0.02917691290266614,-0.5865209791984256,0.16272982858607943,0.1697111688492874,0.6723763727300638,1.0048173701654306,0.25240501560191003,16.889752694198208,66.9152815918544,0.8190915475374277
0.01,0.035,0.025,0.02,0.020516666666666666,0.0035566447984332404,-0.023967780452537512,-0.5639024169191056,0.05650751165850229,0.5241568776433441,1.4113534372512415,1.992017826553088,0.37138597874122475,26.31286079152842,70.85044212146404,0.8295577954552157
0.01,0.03,0.019999999999999997,0.02,0.020577499999999995,0.003504139516343492,-0.05585886467269623,-0.6127629618235013,0.016825738968745996,0.48396168429898695,0.9814651150094084,1.4822525382771414,0.49310125943126126,32.650420343452915,66.21443307833289,0.8218578189859722
0.01,0.03,0.019999999999999997,0.02,0.02053333333333333,0.0035530112424377288,-0.036599540984636574,-0.6259499523224981,0.06891378183709172,0.40035187272857087,1.2139543889070112,1.6832200434726738,0.3297915279082514,23.78488031205947,72.12095611709124,0.8217375131590476
0.01,0.03,0.019999999999999997,0.02,0.020626666666666665,0.003504609662842481,-0.044608014571561466,-0.6129761974182015,0.04778598065612064,0.41931792926306516,1.1381746527624337,1.6052785626816195,0.3684126405779198,26.121194103694634,70.9020028811144,0.8218665754311311
0.01,0.03,0.019999999999999997,0.02,0.020482499999999997,0.0035338402741682227,-0.008525771809354111,-0.6354786201951002,0.09702943852894949,0.19100683059694396,0.8544297680753608,1.1424660372012543,0.22354889510368411,16.718819148870384,74.78819853310408,0.8187682869659131
0.01,0.035,0.025,0.02,0.020526666666666665,0.0035281187936664245,-0.051726623279551374,-0.6225655707472764,0.1628314854222994,0.22707219653315547,0.6849962831937005,1.0748999651491555,0.33149405639759494,21.124960823833167,63.726514596979165,0.8316058081270307
0.01,0.03,0.019999999999999997,0.02,0.020575,0.0034836821994359175,-0.03251756463028494,-0.5937938713766129,0.43612359415996693,0.3372304614530725,1.4271820787299117,2.200536134342951,0.23629112674479708,15.324922694521659,64.85610740293743,0.8168759727688542
0.01,0.035,0.025,0.02,0.020596666666666662,0.003547626749751946,-0.012857489806501168,-0.5353257964321565,0.04708755438565127,0.4857258213204504,1.100810422081491,1.6336237977875925,0.44124384324233173,29.733028006709144,67.38457309279605,0.8278261520819309
0.01,0.03,0.019999999999999997,0.02,0.020583333333333332,0.003513268500350572,-0.04820788406058624,-0.6016242415730737,0.11532524118055112,0.4745264228753643,0.5153247894078172,1.1051764534637325,0.920829800213306,42.93671127249875,46.62828164613336,0.8255818778159182
-0.865,3.775,4.64,-0.065,-0.02994000000000001,0.5091289912520532,4.734593151359779,26.4525211957905,70520.6579108477,199136.4674724256,40265.57570800697,309922.70109128027,4.945576065185293,64.2535918702434,12.992134995670327,0.9357673015498825
-0.665,3.92,4.585,-0.155,-0.020488333333333338,0.5992353278948281,4.538001051792626,21.76675202949386,75235.49023326,96592.29301167536,23818.15451733824,195645.9377622736,4.055406263376188,49.37096783938503,12.174111453455945,0.9444133988446828
-0.66,3.825,4.485,-0.13,0.002667499999999998,0.5886442660416816,4.676952928638031,22.68841426755937,9819.855473230902,33390.28562995914,16621.505880433793,59831.646983623825,2.0088604408139044,55.80706417641854,27.780458533897907,0.8699454227110041
-1.485,4.315,5.800000000000001,-0.13,-0.006330833333333328,0.6837082648196078,2.937878013748172,12.346308677144233,595496.3824378867,1404012.3567976041,199356.2936075668,2198865.0328430575,7.042729032479932,63.85168420192957,9.066326974594066,0.8963557718749906
-0.675,4.145,4.819999999999999,-0.13,-0.003730000000000004,0.6081362063167538,4.624900580706196,22.50205063661863,59174.444543857564,35327.2854117611,41204.96471390864,135706.6946695273,0.8573550701242673,26.032087435177786,30.36325128561336,0.9224983209427354
-0.59,3.91,4.5,-0.145,-0.004271666666666669,0.5991274095414838,4.763947944382206,23.458772992002903,1432.2518953775902,24892.381793455585,3640.9292283244304,29965.562917157607,6.836821105943648,83.06996221720489,12.150378213785253,0.839170170831289
-1.235,5.46,6.695,-0.12,0.09546,0.8172956197525266,2.2739195552435496,6.753246171185664,3049216.9136005705,2177091.474720712,422431.2033387274,5648739.59166001,5.153718422109566,38.54119028490963,7.478326739692854,0.9553819351894032
-0.865,3.815,4.68,-0.17,-0.03305166666666666,0.5845442418362266,3.926799482300859,17.265507217482,191262.511111042,280721.38571294915,152428.1148806666,624412.0117046577,1.8416640915143587,44.95771709236886,24.41146422928904,0.9253133215920476
-1.38,3.655,5.035,-0.165,-0.07049916666666667,0.5954949943808419,3.7090140610127884,16.421626536808443,176572.23504085233,270268.2525107271,145104.85620670507,591945.3437582845,1.8625720708183882,45.657636361286876,24.513218616676426,0.94431958659602
-1.2,5.155,6.355,-0.195,-0.01781833333333333,0.7152698082988607,2.477246455476511,7.919604885058645,551528.512860199,2861471.83268972,374076.3081319725,3787076.6536818915,7.6494334724887345,75.55885698557819,9.877706271624739,0.942972111629376
-0.645,3.525,4.17,-0.135,-0.012655,0.5475093463205293,4.61364412296131,22.26285564456412,9887.547221387911,24581.824537558263,31367.450925942627,65836.8226848888,0.7836730053581665,37.337501317785204,47.6442356218722,0.8441361108138647
-0.665,3.605,4.27,-0.13,-0.014053333333333336,0.560590443629651,4.5360338964839455,21.84555205313099,62438.82671256877,60531.75844002121,15574.862268345962,138545.44742093593,3.8865036105676993,43.6909040079177,11.241699065740942,0.9049043529544343
-0.64,3.765,4.405,-0.11,0.004771666666666661,0.5638764251712328,4.657611148878581,22.74023190335902,26499.44871759084,46314.44886966396,14023.165111022423,86837.06269827722,3.3027100874152935,53.33488654560722,16.148824793564362,0.8444858298822056
-0.565,3.755,4.32,-0.095,0.029474166666666666,0.562635674896262,4.799190072973085,23.973522225937895,1301.0178943801568,19023.45016128366,16379.368025630733,36703.836081294554,1.1614276040147227,51.8295965553819,44.62576606257835,0.9171200437616517
-0.675,3.955,4.63,-0.1,0.006111666666666662,0.5684912759786986,4.921325550783961,25.431946523759123,24969.201892471097,44196.848745701485,21773.474072930145,90939.52471110273,2.0298482730713694,48.60026362146308,23.942806103397018,0.9179954189352828
-0.68,3.98,4.66,-0.14,-0.013445000000000002,0.5779168397284048,4.928034104757144,25.365956655241785,17267.9211478338,10139.33914412132,15035.137772949432,42442.398064904555,0.6743762044112146,23.889647160407502,35.42480740592725,0.8512539511570564
-0.685,3.935,4.62,-0.13,-0.02275416666666667,0.5718689990425886,4.875007430432412,24.992535324476663,17371.90358559334,71993.67561314823,8288.457237407714,97654.03643614927,8.686016414276013,73.72319490369559,8.487572598012466,0.8858686405933969
-0.68,4.09,4.77,-0.115,0.011220833333333331,0.5728036941797532,4.925153431142195,25.449490324035224,23109.7861232338,36660.55671779204,13113.413384888385,72883.75622591421,2.7956532476920826,50.30003750651532,17.992230455633184,0.9122290619504764
