min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
-0.885,1.75,2.635,-0.04,-0.0009191666666666664,0.25515062734126065,2.82382115441941,16.244233352920872,21.449695952885893,239.31540101795625,266.24239518678377,527.0074921576258,0.898862860853033,45.410246453645854,50.51966037461033,0.9163663281775366
-0.9,1.74,2.64,-0.035,0.000765833333333333,0.26886649599005863,2.682191331445316,14.860631483083754,11.772572414009437,63.78893394130318,718.2841956774076,793.8457020327203,0.08880737502673908,8.035432298488903,90.48158777432064,0.9095871241798527
-1.035,1.75,2.785,-0.03,1.6666666666666424e-05,0.27198432808200956,2.486454478161006,14.055260528517138,4.253797906023393,106.28653259719579,1648.190632592274,1758.730963095493,0.06448679569912878,6.0433650642122,93.71476747593843,0.9433987981205508
-1.17,1.845,3.0149999999999997,-0.035,-0.0004408333333333339,0.28124743228334054,1.9201621308104488,11.388732277408222,42.69185292256115,122.03953202267053,441.61413016770194,606.3455151129336,0.2763487934055151,20.127061053620608,72.83209311533375,0.9199991948150543
-1.035,1.7,2.735,-0.04,0.0005508333333333329,0.2672577421690634,2.1117003166215724,11.644185690329115,19.8038563568765,175.05318017032414,612.5180084613314,807.3750449885321,0.2857927077279971,21.681767507789466,75.8653629763887,0.901505411363628
-0.895,1.795,2.69,-0.04,0.0016350000000000006,0.2615446458542021,2.570341760543049,14.34125302699361,26.267000376500125,100.94127117613559,351.16068419289917,478.3689557455349,0.2874503773340601,21.101133333123443,73.40791662486072,0.9037120067132025
-0.935,1.795,2.73,-0.04,-0.00019083333333333422,0.2632262672099909,2.5548631336478116,14.412178959081462,26.540419524476256,67.84389118168943,387.13807498727596,481.5223856934416,0.1752446880455229,14.089457353885484,80.39876992006455,0.9228210937722865
-1.005,1.88,2.885,-0.035,-1.8333333333333607e-05,0.28419630773561355,2.1326863648231957,10.988232431789168,21.657866883476558,575.7414244880267,2179.283343881108,2776.6826352526114,0.2641884205211622,20.73486602964433,78.48514325018803,0.9482847541494461
-1.15,1.785,2.9349999999999996,-0.03,0.0009591666666666662,0.25946632889960675,1.8993481673028272,10.957118170626574,16.38326628848979,224.47436364215338,801.7984358087808,1042.6560657394239,0.2799635838846757,21.529090082352532,76.89960881205509,0.9241668001145313
-0.86,1.77,2.63,-0.035,0.0004725,0.2571492872057332,2.460250311360365,14.150291083069401,8.160432972094906,144.49529995669786,308.15885614491316,460.8145890737059,0.46889874191624165,31.35649421324772,66.87263455880388,0.92015568175842
-0.915,1.745,2.66,-0.04,-0.00013166666666666627,0.254649741796889,2.590330263029665,14.965951975942822,12.04257689704642,47.612033521507406,293.7047681171468,353.3593785357006,0.16210847997713446,13.474110611923965,83.11786412299035,0.9191589697484996
-0.905,1.82,2.725,-0.035,0.00022166666666666743,0.24805066860869826,2.5867931762450462,14.989354996810853,42.647000820258064,61.793521277765855,664.2247603680905,768.6652824661145,0.09303104154612064,8.039067548297908,86.41274368956189,0.9124116167415192
-0.875,1.875,2.75,-0.035,-8.333333333333444e-05,0.24691518730572698,2.789516571611494,16.409696725905732,22.885073896228498,138.39638625940242,461.68699141544903,622.96845157108,0.29976236894850355,22.215633217119912,74.11081415938622,0.9164912413513658
-0.93,1.875,2.805,-0.035,0.00030916666666666636,0.25099556818658286,2.8693690659408255,17.487068679644256,22.546309717872628,44.5919542787645,234.48509396686558,301.6233579635027,0.19016967571109514,14.783985756222584,77.74102627530556,0.934907460774293
-0.985,1.925,2.91,-0.035,0.0005100000000000003,0.2502529851303809,2.8216183102428176,17.211093490923815,43.998580332173546,70.39344206765988,244.27041767516462,358.662440074998,0.28817833423149253,19.626655652300887,68.10593761200268,0.9301630369796436
-0.89,1.975,2.865,-0.035,-5.8333333333333495e-05,0.24752894766179478,2.9128869079693303,17.831823501564703,4.0382369380861345,47.18868752717057,447.3225289165618,498.5494533818185,0.10549141721402676,9.465196924211789,89.72480581058342,0.9283754112981457
-0.95,1.95,2.9,-0.035,-0.00013333333333333337,0.25042184187664,2.8985157471165564,17.80336853894499,17.18647669586694,42.44054959663721,575.0138406052262,634.6408668977303,0.07380787487126703,6.687333232115404,90.60460342177858,0.9350766676066911
-1.065,1.845,2.91,-0.035,2.583333333333293e-05,0.24993763255254745,2.9203931243526937,17.891110466564047,4.359778386177915,77.15941341564533,464.8512961744143,546.3704879762375,0.16598730400591327,14.122178103258227,85.07986913719091,0.9395094915695317
